Product ID,ProductName, Merchant ID, Cluster ID, Cluster Label, Category ID,Category,Price,StockQuantity,Description,Rating
32948,hoover dxoa49c3b a 9kg 1400 spin washing machine in black,125,42264,Hoover DXOA 49C3B/1-80,2620,Washing Machines,999.99,402,"This 9kg high-efficiency top loading washing machine features a powerful 1400 spin cycle, perfect for cleaning heavily soiled clothes.",2.0
39725,hoover hvbf5172whk frost free fridge freezer in white,132,44381,Hoover HVBF5172WK White,2622,Fridge Freezers,599.99,165,"This is a high-capacity, frost-free refrigerator with advanced cooling technology, ideal for storing large quantities of food and drinks.",2.7
31359,indesit 7kg 1200 spin washing machine iwc71252e,305,41984,Indesit IWC 71252 ECO,2620,Washing Machines,1200.0,248,"This is a 7kg capacity spin washing machine with 1200 spins per minute, ideal for everyday laundry needs.",4.1
38235,neff ka3902i20g/ka3902i20g,98,44141,Neff KA3902I20G Stainless Steel,2622,Fridge Freezers,0.0,141,"The Neff KA3902I20G/KA3902I20G is a 60cm electric oven with advanced cooking features and compact design, ideal for modern kitchens.",4.4
17424,hewlett packard enterprise intel xeon x5550 2.66ghz 8mb l3 processor,64,7441,HP Intel Xeon X5550 2.66GHz Socket 1366 1333MHz bus Upgrade Tray,2615,CPUs,1099.99,351,"A high-performance server-grade processor featuring an Intel Xeon X5550, 2.66GHz, 8MB L3 cache for efficient data processing and computation.",4.0
41899,smeg fab30rbl1 fridge freezer,324,44992,Smeg FAB30RBL1 Blue,2622,Fridge Freezers,999.0,290,"The Smeg Fab30RBL1 is a high-end refrigerator and freezer with advanced temperature control and sleek, retro-style design.",3.5
10682,49inch ultra hd 4k hdr led freeview play,123,4460,Panasonic TX-49FX700B,2614,TVs,1000.0,335,"This is a 49-inch Ultra HD 4K HDR LED TV with Freeview Play functionality, offering enhanced picture quality and access to a wide range of entertainment content.",3.7
27623,zanussi zdt22003fa 13 place fully integrated dishwasher,6,40632,Zanussi ZDT22003FA Integrated,2619,Dishwashers,2000.0,144,"This is a 13-place fully integrated dishwasher with advanced features, providing efficient and reliable cleaning for your household.",3.1
13901,amd yd2200c5fbbox ryzen 3 2200g quad core apu with radeon vega 8 3.50 ghz,24,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs,299.99,366,"A mid-range APUs provide the balance between performance and power efficiency, making them suitable for general use cases such as browsing and office work.",2.2
34428,bosch waw32540,119,42869,Bosch WAW32540,2620,Washing Machines,0.0,174,The Bosch WAW32540 is a high-performance drill with a powerful 12.8V lithium-ion battery and advanced features for efficient drilling and driving.,4.6
26424,bosch smv46mx00g extra efficient 14 place fully integrated dishwasher,130,40471,Bosch SMV46MX00G Integrated,2619,Dishwashers,500.0,340,"The Bosch SMV46MX00G is a 14-place, fully-integrated dishwasher with an extra-efficient design to minimize water consumption and optimize cleaning performance.",3.9
21124,canon ixus 285 20.2mp 12x zoom camera silver,22,38850,Canon IXUS 285 HS,2617,Digital Cameras,299.99,98,"This Canon IXUS 285 features a high-resolution 20.2MP sensor and 12x optical zoom, all packaged in a sleek silver compact camera perfect for everyday photography.",2.6
24881,russell hobbs retro compact digital microwave rhretmd706c cream,125,39807,Russell Hobbs RHRETMD706C Cream,2618,Microwaves,49.99,317,"This is a compact microwave oven with digital display and retro-style design, ideal for reheating small meals and snacks.",4.5
17659,hewlett packard enterprise amd opteron 2376 2.3ghz 6mb l3 processor,64,7669,HP AMD Opteron Quad-core 2376 HE 2.3GHz Socket F 1000MHz bus Upgrade Tray,2615,CPUs,239.99,22,"This processor features the AMD Opteron 2376, a 2.3GHz processor with 6MB of L3 cache, offering high-performance capabilities.",2.6
953,apple iphone xs max 256gb silver,1,82,Apple iPhone XS Max 256GB,2612,Mobile Phones,999.99,268,"The Apple iPhone XS Max features a 6.5-inch Super Retina HD display, paired with an A12 Bionic chip and up to 16GB of RAM for optimal performance.",3.6
27424,whirlpool supreme clean wfc 3b19 uk dishwasher white,3,40598,Whirlpool WFC 3B19 UK White,2619,Dishwashers,199.99,82,"This Whirlpool Supreme Clean WFC 3B19 UK dishwasher features advanced water jets and precise temperature control for optimal cleaning performance, providing a sparkling clean finish on your dishes.",4.7
43317,electrolux enn2801aow 50/50 static integrated fridge freezer,152,46034,Electrolux ENN2801AOW Integrated,2622,Fridge Freezers,599.99,130,This Electrolux ENN2801AOW 50/50 Static Integrated Fridge Freezer features a sleek design and advanced temperature control to provide optimal storage for food.,4.5
38619,samsung free standing american fridge freezer in stainless steel,31,44190,Samsung RF23HTEDBSR Stainless Steel,2622,Fridge Freezers,999.99,115,"This Samsung freestanding American-style fridge freezer features a sleek stainless steel finish, providing ample storage space and energy efficiency for your kitchen.",3.7
15117,intel celeron g3920 2.9 ghz 2 cores 2 threads 2 mb cache lga1151 socket oem,51,6178,Intel Celeron G3920 2.9GHz Tray,2615,CPUs,29.99,132,"A mid-range CPU processor featuring a 2.9 GHz clock speed, 2 cores, and 2 threads, with 2 MB of L2 cache, designed for the LGA1151 socket and supported by OEM manufacturers.",2.4
37481,hisense rb385n4ew1 frost free fridge freezer,132,44057,Hisense RB385N4EW1 White,2622,Fridge Freezers,999.99,17,"This Hisense RB385N4EW1 Frost Free Fridge Freezer features advanced ice and water dispensing technology, along with smart cooling systems to maintain optimal temperature control.",2.9
35699,fridgemaster muz4965b freezer 50cm 2.2cf a rated black,131,43391,Fridgemaster MUZ4965B Black,2621,Freezers,59.99,48,"A 50cm wide, 2.2CF capacity freezer with a sleek black finish, ideal for small kitchen spaces.",3.1
30770,hotpoint wmeuf743g 1400rpm 7kg freestanding washing machine graphite,293,41916,Hotpoint WMEUF743G,2620,Washing Machines,599.99,288,"This is a 7kg, freestanding, high-efficiency washing machine featuring a 1400 RPM motor and graphite material for improved durability.",3.1
24603,morphy richards accents 511500 compact solo microwave black,7,39753,Morphy Richards 511500 Black,2618,Microwaves,99.99,61,This Morphy Richards Accents 511500 compact solo microwave features a sleek black design and offers convenient reheating for individual servings.,4.3
33117,beko wtg641m1b 6 kg 1400 spin washing machine black,7,42309,Beko WTG641M1B,2620,Washing Machines,599.99,287,"This Beko WTG641M1B 6kg 1400 Spin Washing Machine features a powerful motor and advanced spin technology for efficient cleaning, with a sleek black design to complement any modern kitchen.",3.7
35246,gorenje fiu6f091awuk integrated undercounter freezer,7,43318,Gorenje FIU6F091AWUK Integrated,2621,Freezers,199.99,172,"This Gorenje Fiu6F091AWUK integrated undercounter freezer offers advanced temperature control and humidity management for optimal food storage, making it ideal for household use.",2.1
11766,samsung ue55nu8500 55 inch curved dynamic crystal colour 4k ultra hd certified hdr 1000 smart tv black/silver 2018 model,3,4631,Samsung UE55NU8500,2614,TVs,599.99,95,This Samsung UE55NU8500 55-inch Curved Dynamic Crystal Color 4K Ultra HD Certified HDR 1000 Smart TV features enhanced color accuracy and a curved design for an immersive viewing experience.,3.8
29435,siemens sn636x01ce vollst ndig integrierbar,119,41244,Siemens SN636X01CE Integrated,2619,Dishwashers,999.99,369,"This is a fully integrated, modular, and expandable Siemens SN636X01CE panel.",2.2
3940,sony ericsson k330 mobile phone,48,1678,Sony Ericsson K330,2612,Mobile Phones,99.99,69,"The Sony Ericsson K330 is a basic feature phone featuring a 1.3MP camera, Snake II games, and FM radio functionality.",2.9
12342,philips 49pus6803/12 49 inch 4k ultra hd smart tv with hdr plus freeview play and 3 sided ambilight dark silver 2018 model,3,4810,Philips 49PUS6803/12,2614,TVs,599.99,350,"This Philips 49"" 4K Ultra HD Smart TV features HDR+ technology, Freeview Play, and 3-sided Ambilight for an immersive viewing experience.",2.8
1739,samsung galaxy j6 j600f android 8.0 smartphone 32gb lavender,13,261,Samsung Galaxy J6 Dual SIM,2612,Mobile Phones,399.99,166,"This is a Samsung Galaxy J6 J600F Android 8.0 smartphone with 32GB of storage, featuring a lavender color.",3.0
2144,blackview bv7000,21,391,Blackview BV7000 Dual SIM,2612,Mobile Phones,199.99,51,"The BlackView BV7000 is a rugged smartphone designed for extreme conditions, featuring IP68 water and dust resistance, a 5.8-inch display, and a long-lasting battery.",2.6
34720,hotpoint hy8l251p 8kg load 1200 rpm spin discontinued,179,43256,Indesit IWB6123,2620,Washing Machines,0.0,493,"This appliance is an 8kg capacity washing machine with a rotating speed of 1200 rpm, designed to provide efficient cleaning capabilities.",3.6
32975,hotpoint nm10 844 ww uk 8 kg 1400 spin washing machine white,7,42271,Hotpoint NM10 844 WW UK,2620,Washing Machines,139.99,316,"This Hotpoint NM10 844 WW UK 8kg 1400 Spin Washing Machine is a high-efficiency, 8kg capacity appliance designed for efficient and effective washing, featuring a powerful 1400rpm spin cycle.",4.8
33252,whirlpool tdlr70230 7kg 1200rpm top,313,42346,Whirlpool TDLR 70230,2620,Washing Machines,149.99,223,"This appliance is a high-capacity, energy-efficient front-load washing machine with a 7kg capacity and a maximum spin speed of 1200rpm.",3.2
22030,olympus pen e pl8 14 42 ez pancake zoom kit compact system camera white,3,38939,Olympus E-PL8 + 14-42mm,2617,Digital Cameras,199.99,365,"A lightweight and portable 14-42mm EF-M pancake lens for Olympus compact system cameras, ideal for travel and everyday photography.",4.6
14952,intel xeon e3 1230 v3 quad core 4 core 3.30 ghz processor,73,6121,Intel Xeon E3-1230 v3 3.3GHz Tray,2615,CPUs,330.0,451,"A 2 sentence technical description of the Intel Xeon E3-1230 V3, a quad-core processor featuring 4 cores and operating at 3.30 GHz",4.5
14430,intel pentium g4620 3 7 ghz skt 1151 kaby lake fsb1 3 mb box set dual core bx80677g4620,36,5952,Intel Pentium G4620 3.7GHz Box,2615,CPUs,139.99,48,"This is a quad-core processor featuring a 3.7 GHz base clock speed and a 3.9 GHz boost frequency, utilizing the Kaby Lake FSB1 architecture.",3.6
11857,samsung ue49m5500 49 smart led tv freeviewhd hd 1080p 100hz pqi,131,4656,Samsung UE49M5500,2614,TVs,599.99,341,"This Samsung UE49M5500 49 Smart LED TV features FreeView HD and 1080p resolution with a 100Hz refresh rate, providing high-quality entertainment experiences.",2.8
26181,art28614 microwave black 20l,337,40345,MyAppliances ART28614 Black,2618,Microwaves,20.0,113,This 20L capacity black microwave is a compact and energy-efficient cooking appliance designed for easy reheating and defrosting of various food items.,4.2
38607,liebherr icus2924 smartfrost fridge freezers,294,44189,Liebherr ICUS 2924 Comfort Integrated,2622,Fridge Freezers,2499.0,34,"The Liebherr Icus2924 SmartFrost features a advanced refrigeration system with an intelligent temperature control, allowing for precise temperature management and optimal food preservation.",4.4
16977,intel core i5 4430 3.00ghz quad core haswell socket 1150 cpu 6mb cache retail boxed processor,121,6983,Intel Core i5-4430 3GHz  Box,2615,CPUs,299.99,304,"This is an Intel Core i5-4430 processor featuring a 3.00GHz quad-core Haswell architecture, 6MB of L3 cache, and compatible with the Socket 1150 platform.",2.9
21743,olympus e m10 mark ii silber 14 42 ez silber,41,38905,Olympus OM-D E-M10 Mark II + 14-42mm EZ,2617,Digital Cameras,149.99,42,"The Olympus E-M10 Mark II Silber 14-42 EZ Silber is a compact and lightweight mirrorless camera featuring a 16.1MP sensor, 3-axis image stabilization, and Wi-Fi connectivity.",4.3
1789,cubot magic 5zoll dual sim 4g 3gb 16gb 2600mah,2,275,Cubot Magic Dual SIM,2612,Mobile Phones,299.99,351,"A 2-sentence technical description of the Cubot Magic, a smartphone featuring a 5-inch screen with dual SIM support for 4G connectivity, 3GB of RAM and 16GB of storage, backed by a 2600mAh battery.",3.9
25569,siemens bf525lms0 built in solo microwave 20l 800w black stainless steel microwave microwaves built in solo microwave 20 l 800 w buttons touch black stainless steel,3,40004,Siemens BF525LMS0 Stainless Steel,2618,Microwaves,799.99,457,"This is a 20L, 800W built-in solo microwave with black stainless steel finish and touch buttons.",2.5
15776,intel core i7 7820x cache tray cpu 3.60ghz lga 2066 11mb,17,6410,Intel Core i7-7820X 3.6 GHz Tray,2615,CPUs,7820.0,263,"The Intel Core i7-7820X is a high-performance CPU featuring a 3.60GHz clock speed, 11MB of cache memory, and an LGA 2066 socket.",4.7
29355,siemens geschirrsp ler unterbau umbra sn336m03ie,298,41203,Siemens SN336M03IE Brown,2619,Dishwashers,0.0,125,"The Siemens Geschirsrsp Lerr Unterbau is a customized fitting that supports the installation of a sink, designed for seamless integration with the Sn336M03IE product.",4.1
45359,white knight l240h 55cm wide freestanding fridge white,6,46443,White Knight L240H White,2623,Fridges,599.99,446,"A 55cm wide, 240L capacity freestanding refrigerator with a sleek white finish, ideal for compact kitchens or small households.",3.3
46062,bosch k hlger t kil82ad40,300,46665,Bosch KIL82AD40 White,2623,Fridges,0.0,319,The Bosch KLGER T Kil82AD40 is a high-performance LED work light with adjustable brightness and a durable metal housing.,2.4
29687,aeg fsk5260pp 60cm wide fully integrated dishwasher,328,41418,AEG FSK5260PP Integrated,2619,Dishwashers,1000.0,407,"A high-capacity, fully-integrated dishwasher featuring advanced hygiene cycles and quiet operation for seamless integration into any kitchen design.",2.6
24075,samsung ms28j5255uw solo microwave oven in white 28 litre capacity,132,39678,Samsung MS28J5255UW White,2618,Microwaves,199.99,184,"This Samsung MS28J5255UW Solo Microwave Oven features a 28-liter capacity and sleek white design, perfect for reheating small meals or defrosting frozen foods.",3.9
46462,aeg einbau k hlschrank sfb61221af,298,46842,AEG SFB61221AF Integrated,2623,Fridges,999.99,22,"This AEG Einbau K HLSchrank SFB61221AF is a fully integrated, 60cm wide refrigerator with high-speed cooling technology and advanced humidity control for optimal food storage.",3.2
29321,gaggenau geschirrsp ler h he 81.5 cm breite 45 cm df250141,298,41185,Gaggenau DF 250 141 Integrated,2619,Dishwashers,81.5,298,"The Gaggenau Geschirsspüler H is a 81.5 cm wide, 45 cm deep sink for the DF250141 model.",4.7
1245,apple iphone 6s 16 gb uk sim free smartphone rose refurbished,3,131,Apple iPhone 6S 16GB,2612,Mobile Phones,59.99,325,"This is a refurbished 16GB Apple iPhone 6S smartphone compatible with UK SIM, featuring improved camera capabilities and enhanced performance.",2.1
39565,siemens kg34nvw3ag,134,44351,Siemens KG34NVW3AG White,2622,Fridge Freezers,1000.0,153,"The Siemens KG34NWWG is a high-efficiency, wall-mounted gas condensing boiler that provides efficient and reliable heating solutions for residential applications.",4.7
312,apple iphone 6s 32gb rose gold unlocked,8,17,Apple iPhone 6S 32GB,2612,Mobile Phones,599.99,143,The Apple iPhone 6S 32GB Rose Gold Unlocked features a 4.7-inch Retina HD display and a powerful A9 processor for seamless performance.,3.5
23493,nikon coolpix p600 black digital camera,75,39311,Nikon CoolPix P600,2617,Digital Cameras,299.99,375,"A 2 sentence technical description of the Nikon CoolPix P600 Black Digital Camera: The Nikon CoolPix P600 Black Digital Camera features a 16.1-megapixel CCD sensor and 60x optical zoom, allowing for high-quality image capture and extended reach.",4.0
11537,55 black commercial tv full hd,4,4578,Samsung HG55EE690,2614,TVs,55.0,19,"This 55-inch black commercial TV features high-definition Full HD display for crisp and clear visuals, offering an immersive viewing experience.",2.3
14258,intel celeron g3930 processor 2.9 ghz box 2 mb smart cache,14,5909,Intel Celeron G3930 2.90GHz  Box,2615,CPUs,15.0,321,A low-power quad-core processor with a 2.9 GHz clock speed and 2 MB of smart cache memory.,2.4
29925,gaggenau geschirrsp ler eek a 60cm df250160,298,41657,Gaggenau DF250160 Integrated,2619,Dishwashers,60.0,49,"The Gaggenau Geschirrspür Spüler Eek is a high-quality, 60cm, DF250160 dishwashing machine featuring advanced cleaning technology and sleek design.",2.8
22299,nikon d610 digital slr body,250,38975,Nikon D610,2617,Digital Cameras,599.99,124,The Nikon D610 is a full-frame DSLR camera body that features a 12.3 megapixel sensor and is capable of capturing high-quality images with excellent dynamic range.,3.7
39078,beko ct5381apw 132l 80/20 top mount freestanding fridge freezer white,6,44264,Beko CT5381APW White,2622,Fridge Freezers,999.99,54,This Beko CT5381APW 132L 80/20 top mount freestanding fridge freezer features a spacious interior and adjustable shelving to keep your food organized and fresh.,2.5
43731,neff k1514x7gb series 1 54cm wide frost free integrated fridge white,6,46146,Neff K1514X7GB Integrated,2623,Fridges,300.0,339,A 2-sentence technical description: This Neff K1514X7GB integrated fridge features a 54cm wide capacity with a frost-free technology for energy-efficient operation.,3.2
42264,bosch kgn39ei45 stand khl gefrierkombination eek a skala a bis d kgn39ei45,297,45169,Bosch KGN39EI45 Stainless Steel,2622,Fridge Freezers,999.99,330,"The Bosch KGN39EI45 Stand KHL is a 2-door refrigeration cabinet featuring a compact design and energy efficiency, with a total capacity of A+ 200l, A++ 120l and B 100l, ideal for small kitchens.",4.1
13611,loewe art 55 inch uhd tv with table stand black,156,5675,Loewe Art 55,2614,TVs,1999.99,172,"This Loewe Art 55-inch UHD TV features a sleek black design and comes with a table stand, perfect for compact spaces.",2.1
21567,canon eos 200d body,87,38887,Canon EOS 200D,2617,Digital Cameras,599.99,313,"The Canon EOS 200D Body is a compact and lightweight digital single-lens reflex camera featuring a 24.1 megapixel APS-C sensor, DIGIC 4+ image processor, and various manual controls for creative control.",2.8
41975,siemens einbau k hl gefrierkombination ki86saf30 eek a,298,45023,Siemens KI86SAF30 Integrated,2622,Fridge Freezers,999.99,390,"The Siemens EIebau KHL Gefrierkombination Ki86Saf30 Eek is a high-quality, safe, and energy-efficient integrated refrigerator and freezer combination.",2.6
17504,hewlett packard enterprise amd opteron 8431 kit 2.4ghz 6mb l3 processor,64,7527,HP AMD Opteron Hexa-core 8431 2.4GHz Socket F 2400MHz bus Upgrade Tray,2615,CPUs,0.0,16,A Hewlett Packard Enterprise AMD Opteron 8431 Kit processor features a 2.4GHz clock speed and 6MB of L3 cache.,4.4
35669,liebherr einbau gefrierschrank comfort mit smartfrost ig 1024,298,43387,Liebherr IG 1024 Comfort Integrated,2621,Freezers,999.99,184,The Liebherr Einbau Gefrierschrank Comfort mit SmartFrost IG 1024 features advanced temperature control and intelligent frost management for optimal food preservation.,2.1
34724,indesit bwa81283x graded washer,179,43261,Indesit WA8,2620,Washing Machines,249.99,30,The Indesit BWA81283X is a high-efficiency washer featuring advanced motor technology and multiple washing cycles for optimal cleanliness.,2.6
10896,lg 49sk8100pla/49sk8100pla,98,4478,LG 49SK8100PLA,2614,TVs,49.99,80,The LG 49SK8100PLA/49SK8100PLA is a 49-inch 4K Ultra HD Smart LED TV with built-in Wi-Fi and HDR10 support for enhanced picture quality.,2.3
32033,bosch waw32560gb automatic washing machine,294,42079,Bosch WAW32560GB,2620,Washing Machines,599.95,12,This Bosch WAW32560GB automatic washing machine features a state-of-the-art digital control panel and advanced detergent dispensing system for optimal cleaning results.,4.1
40521,smeg fab50rpb 80.4cm 50s style pastel blue righthand hinge frost free fridge freezer,293,44558,Smeg FAB50RPB Blue,2622,Fridge Freezers,99.95,364,"This Smeg Fab50RPB refrigerator features a classic 50s style design, complete with a pastel blue finish and right-hand hinge, making it a stylish addition to any kitchen.",4.9
23149,pentax k 50 dal 18 55 mm wr lens digital slr camera,75,39161,Pentax K-50 + 18-55mm,2617,Digital Cameras,999.99,173,"This is a compact digital SLR camera with an 18-55mm WR lens, ideal for everyday photography.",2.5
29342,aeg feb41600zm a ed geschirrsp ler integriert,119,41197,AEG FEB41600ZM Stainless Steel,2619,Dishwashers,29.99,372,"This washing machine features an integrated dish rack, making it ideal for household use.",4.7
38150,bosch kge49vw4ag/kge49vw4ag,98,44130,Bosch KGE49VW4AG White,2622,Fridge Freezers,0.0,365,This Bosch KGE49VW4AG/KGE49VW4AG refrigerator features advanced temperature control and spacious storage for optimal kitchen performance.,2.2
39577,hisense rb335n4wb1 frost free freestanding fridge freezer with water dispenser black,15,44353,Hisense RB335N4WB1 Black,2622,Fridge Freezers,799.99,1,"This is a 2 sentence technical description of the Hisense RB335N4WB1 Frost Free Freestanding Fridge Freezer with Water Dispenser Black: It features advanced frost-free technology and a spacious interior, while its sleek black design complements any modern kitchen.",2.1
15216,intel xeon e3 1240lv3 2 ghz 4 cores 8 threads 8 mb cache lga1150 socket oem,51,6211,Intel Xeon E3-1240L v3 2.00GHz Tray,2615,CPUs,123.99,287,"The Intel Xeon E3-1240LV3 is a quad-core processor featuring 8 threads, 2.0 GHz base clock speed, and 8 MB L3 cache, compatible with the LGA 1150 socket.",2.1
24246,bosch hmt75m551b serie 4 built in microwave ovens brushed steel,293,39700,Bosch HMT75M551 Stainless Steel,2618,Microwaves,299.99,338,A Bosch HMT75M551B Series 4 Built-in Microwave Oven features a sleek brushed steel exterior and provides efficient cooking capabilities with its advanced technology.,2.5
13850,intel core i5 8400 1151 2.8ghz coffee lake processor,5,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs,299.99,486,"This Intel Core i5-8400 processor features a 2.8 GHz clock speed on the Coffee Lake architecture, offering a balance of performance and power efficiency.",4.1
32878,hotpoint wmxtf942p xtra 9kg 1400rpm freestanding washing machine white,6,42249,Hotpoint WMXTF942P,2620,Washing Machines,599.99,99,"A 2.4 cu. ft. capacity, high-efficiency washing machine with a 9kg load and 1400rpm spin speed, designed for energy efficiency.",2.9
1764,lg x power smartphone 13.5 cm 5.3 inches display 16 gb memory android 6.0 titanium,17,268,LG X Power,2612,Mobile Phones,35000.0,368,"This phone features a 5.3-inch display, 16GB of memory, and runs on Android 6.0 operating system.",4.2
39075,miele kfn37232id integrated 60/40 frost free fridge freezer with fixed door fixing kit white,289,44263,Miele KFN 37232 iD Integrated,2622,Fridge Freezers,999.99,416,"A 60/40 split, integrated Miele KFN37232ID fridge-freezer comes equipped with a white finish and includes a fixed door fixing kit, ideal for those seeking a convenient, space-saving solution.",4.1
23043,sony ilce6000 interchangeable lens digital camera black 24.3mp sel1670z lens,17,39130,Sony Alpha 6000 + 16-70mm OSS,2617,Digital Cameras,1999.99,147,"This is a Sony Ilce-6000 Interchangeable Lens Digital Camera, featuring a 24.3MP sensor and the SEL1670Z lens, ideal for capturing high-quality images.",2.4
14180,intel core i7 6900k 3.2ghz socket lga2011 v3 20mb cache retail boxed p,4,5897,Intel Core i7-6900K 3.2GHz  Box,2615,CPUs,799.99,351,"A high-performance CPU with a 3.2 GHz clock speed, 20MB cache, and LGA2011 socket architecture, ideal for demanding applications.",3.1
37841,neff ki5872f30g integrated low frost fridge freezer 1 77m 70 30 a,128,44092,Neff KI5872F30G Integrated,2622,Fridge Freezers,2000.0,213,"This integrated appliance features advanced technology to minimize frost buildup, ensuring consistent temperatures and energy efficiency.",3.2
21363,praktica luxmedia z250 20mp 5x 64mb camera z250 s,105,38866,Praktica Luxmedia Z250,2617,Digital Cameras,0.0,48,"This Praktica LuxMedia Z250 camera features 20MP resolution, a 5x zoom lens, and 64MB of internal memory.",4.2
41311,zanussi zrb32313wa free standing fridge freezer in white,293,44785,Zanussi ZRB32313WA White,2622,Fridge Freezers,999.99,274,"This free-standing refrigerator and freezer provides ample storage space for food, offering convenient access to chilled beverages and frozen meals.",4.0
35352,hotpoint hf1801efaa frost free integrated freezer white,22,43333,Hotpoint HF1801EFAA Integrated,2621,Freezers,299.99,95,"This hotpoint HF1801EFA frost-free integrated freezer features a compact design with a sleek white finish, providing efficient storage and preservation of frozen food at a low temperature.",3.0
31291,samsung ww90j5456mw 9kg ecobubble 1400rpm freestanding washing machine white,3,41976,Samsung WW90J5456MW,2620,Washing Machines,599.99,55,"A 9kg capacity, energy-efficient freestanding washing machine featuring an 1400rpm Ecobubble technology and a stainless steel tub.",3.6
2754,acer liquid z220 8gb white,24,656,Acer Liquid Z2,2612,Mobile Phones,109.99,139,"The Acer Liquid Z220 is an 8GB RAM, all-in-one desktop computer featuring a 22-inch display in a compact, white design.",2.1
38598,bosch no frost fridge freezer in stainless steel look kgn33nl3ag,125,44187,Bosch KGN33NL3AG Stainless Steel,2622,Fridge Freezers,999.99,240,"This Bosch refrigerator features a durable stainless steel finish, perfect for a modern kitchen, while maintaining a freezer that keeps food at 0°C with no frost buildup.",2.5
25567,bosch einbau mikrowelleger t mit grill polar wei bel554mw0,298,40003,Bosch BEL554MW0 White,2618,Microwaves,999.99,256,"A compact, all-in-one microwave with grill function, featuring a sleek white design for easy integration into any kitchen.",3.5
24584,zanussi zsm17100xa built in 17l microwave stainless steel,294,39749,Zanussi ZSM17100XA Stainless Steel,2618,Microwaves,99.99,462,"This Zanussi ZSM17100XA 17L Built-In Stainless Steel Microwave features advanced cooking technology and a compact design, ideal for small kitchens.",3.2
38571,rb29fsjndsa 307 litre frost free fridge freezer,124,44184,Samsung RB29FSJNDSA Stainless Steel,2622,Fridge Freezers,307.0,229,"This 307 litre frost-free appliance features ample storage capacity for groceries and chilled beverages, with advanced insulation to maintain optimal temperatures.",3.0
22862,nikon d7200 af s 18 140 vr,41,39080,Nikon D7200 + 18-140mm VR,2617,Digital Cameras,999.99,208,"This Nikon D7200 AF-S 18-140mm f/3.5-5.6G ED VR lens is a high-quality, versatile zoom lens designed for full-frame DSLR cameras.",2.2
30708,1400rpm addwash washing machine 8kg load class a,123,41911,Samsung WW80K5413UW,2620,Washing Machines,1400.0,386,This 1400rpm addwash washing machine features an 8kg capacity and is designed for Class A loads.,4.3
35019,hotpoint rzaav22k black 55cm wide under counter freezer,350,43292,Hotpoint RZAAV22K Black,2621,Freezers,149.99,447,"This Hotpoint RZAAV22K black 55cm wide under counter freezer features a compact design for efficient storage in tight spaces, with a reliable cooling system to keep your food frozen at optimal temperatures.",5.0
24421,panasonic nn st452wbpq,290,39725,Panasonic NN-ST452WBPQ White,2618,Microwaves,299.99,416,The Panasonic NN-ST452WB-PQ is a high-capacity microwave oven featuring rapid cooking and reheating capabilities.,4.3
37875,neff k 345 einbau k hl gefrier kombination mit nofrost und vitafresh,300,44096,Neff K8345X0 Integrated,2622,Fridge Freezers,345.0,363,This is a high-performance refrigerator featuring No Frost technology for reduced maintenance and Vitafresh storage to maintain optimal freshness.,2.4
45490,liebherr iks1610 larder fridge comfort built in 154 litre a energy,295,46480,Liebherr IKS1610 Integrated,2623,Fridges,599.0,345,"The Liebherr IKS1610 Larder Fridge is a high-capacity, energy-efficient comfort built-in refrigeration unit featuring a 154L storage space.",2.7
21791,canon eos m100 geh use grau,41,38910,Canon EOS M100,2617,Digital Cameras,299.99,142,"The Canon EOS M100 camera utilizes Gröra̶, a high-quality color filter, to capture vibrant and nuanced images.",3.2
35375,404litre chest freezer class a white,123,43336,Zanussi ZFC41400WA White,2621,Freezers,404.0,256,"A 404 litre capacity chest freezer with a Class A rating, constructed from durable materials and finished in a premium white colour scheme.",2.4
43258,smeg fab32lxn1 fridge freezer,324,45972,Smeg FAB32LXN1 Grey,2622,Fridge Freezers,999.99,441,"The Smeg Fab 32LN XN1 features a high-capacity refrigerator and freezer compartment with advanced temperature control, ideal for storing food and drinks at optimal temperatures.",2.6
1840,bea fon c400 schwarz,2,290,Bea-fon C400 Dual SIM,2612,Mobile Phones,0.0,276,"The Bea FON C400 is a compact, black mobile router designed for providing internet connectivity on-the-go.",4.5
46795,siemens einbau k hlautomat flachscharnier technik ki20rv60 eek a,298,47013,Siemens KI20RV60 Integrated,2623,Fridges,99.99,320,A Siemens Einbau KHL-Automat Flachscharnier Technik Ki20RV60 Eek is a high-performance gear drive system designed for efficient and precise power transmission in industrial applications.,4.6
5,apple iphone 8 plus gold 5.5 64gb 4g unlocked sim free,5,1,Apple iPhone 8 Plus 64GB,2612,Mobile Phones,599.99,92,"This is a 5.5-inch, unlocked, 4G-enabled iPhone with 64GB storage, featuring a gold finish.",3.9
30358,neff w543bx0gb integrated 8 kg 1400 spin washing machine white,7,41878,Neff W543BX0GB,2620,Washing Machines,599.99,228,"This integrated washing machine features an 8kg capacity and 1400spin cycle, making it ideal for large families or households requiring frequent washing.",2.7
37748,beko ccfm1582w,134,44081,Beko CCFM1582W,2622,Fridge Freezers,999.99,496,The Beko CCFM1582W is a compact condenser food mixer featuring advanced features for efficient cooking and cleaning.,2.5
